id,gender,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,event,label
2094,1,35,1,0,4,0,0,1,0,0,0,4,-1,2,-1,1,0,0
2099,0,33,1,0,2,0,0,1,-10,0,0,2,-1,1,-1,1,0,0
2110,1,22,1,0,9,3,0,3,0,0,0,9,1,10,1,3,0,0
2111,1,29,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
2116,1,41,1,0,5,0,0,2,-1,0,0,5,0,3,-1,2,0,0
2121,0,28,1,0,4,0,1,4,0,0,0,4,-1,3,-1,4,0,0
2129,1,20,1,0,4,0,2,0,-1,1,1,4,-1,7,0,0,0,0
2131,1,36,1,0,8,0,0,0,0,0,0,8,1,2,-1,0,0,0
2134,1,23,1,1,9,0,0,1,-1,0,0,9,1,9,1,1,0,0
2147,1,31,1,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
2152,0,42,1,0,2,0,0,2,-1,0,0,2,-1,1,-1,2,0,0
2162,0,37,1,0,4,0,0,0,0,0,0,4,-1,3,-1,0,0,0
2170,1,21,1,0,8,0,0,1,-1,0,0,8,1,9,1,1,0,0
2171,1,22,1,0,7,0,0,1,13,0,0,7,0,6,0,1,0,0
2179,1,54,1,0,1,0,0,9,0,0,0,1,-1,1,-1,9,0,0
2183,1,41,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2194,0,42,1,0,3,0,0,2,-1,0,0,3,-1,1,-1,2,0,0
2196,1,49,1,0,2,0,0,4,0,0,0,2,-1,1,-1,4,0,0
2205,0,23,1,0,6,0,0,0,-1,0,0,6,0,6,0,0,0,0
2206,1,30,1,0,7,0,0,2,-1,0,0,7,0,6,0,2,0,0
2216,1,44,1,0,2,0,0,2,-1,0,0,2,-1,1,-1,2,0,0
2218,0,27,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
2222,1,69,1,0,1,0,0,3,0,0,0,1,-1,2,-1,3,0,0
2237,1,24,1,0,7,0,1,4,-1,0,0,7,0,4,-1,4,0,0
2246,1,21,1,0,8,0,0,1,-8,0,0,8,1,8,1,1,0,0
2248,0,23,1,0,9,0,0,1,-1,0,0,9,1,8,1,1,0,0
2259,1,36,1,0,3,0,0,5,17,0,0,3,-1,2,-1,5,0,0
2261,0,50,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
2269,0,47,1,0,6,0,0,1,0,0,0,6,0,3,-1,1,0,0
2279,1,35,1,0,7,0,0,2,-1,0,0,7,0,4,-1,2,0,0
2282,1,32,1,0,3,0,0,2,0,0,0,3,-1,3,-1,2,0,0
2285,1,29,1,0,3,0,0,7,-1,0,0,3,-1,4,-1,7,0,0
2310,1,28,1,0,2,0,0,3,-1,0,0,2,-1,2,-1,3,0,0
2314,1,56,1,0,2,0,0,3,-49,0,0,2,-1,1,-1,3,0,0
2322,1,34,1,0,7,0,0,15,-6,0,0,7,0,7,0,15,0,0
2326,1,32,1,0,8,0,0,12,-1,1,0,8,1,6,0,12,1,0
2342,0,29,1,0,8,0,0,11,-1,0,0,8,1,5,0,11,0,0
2349,1,45,1,0,9,0,0,3,6,0,0,9,1,1,-1,3,0,0
2352,1,45,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
2357,1,34,1,0,3,0,0,2,0,0,0,3,-1,2,-1,2,0,0
2370,0,28,1,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
2372,1,46,1,0,7,0,0,0,0,0,0,7,0,4,-1,0,0,0
2374,1,21,1,0,4,0,0,0,-1,1,0,4,-1,6,0,0,1,0
2389,1,34,1,0,1,0,0,3,-4,0,0,1,-1,1,-1,3,0,0
2393,1,22,1,0,3,0,0,0,-1,0,0,3,-1,5,0,0,0,0
2400,1,30,1,0,8,2,2,11,-1,0,0,8,1,3,-1,11,0,0
2401,1,29,1,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
2404,1,36,1,2,10,0,0,5,-64,0,0,10,1,8,1,5,0,0
2405,0,24,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
2406,0,70,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
2411,0,39,1,0,5,1,0,6,0,0,0,5,0,2,-1,6,0,0
2422,1,27,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
2428,1,35,1,0,9,4,17,12,0,0,0,9,1,4,-1,12,0,0
2432,1,29,1,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
2439,0,46,1,0,5,0,0,1,0,0,0,5,0,1,-1,1,0,0
2444,1,45,1,0,6,0,0,2,-1,0,0,6,0,2,-1,2,0,0
2459,1,36,1,0,5,0,0,0,-1,0,0,5,0,2,-1,0,0,0
2462,1,32,1,0,2,0,0,1,0,0,0,2,-1,6,0,1,0,0
2464,1,57,1,0,9,0,0,12,-1,0,0,9,1,6,0,12,0,0
2465,1,37,1,0,7,0,0,2,0,0,0,7,0,6,0,2,0,0
2467,1,44,1,0,6,0,0,6,-1,0,0,6,0,2,-1,6,0,0
2470,1,51,1,0,2,0,0,8,0,0,0,2,-1,1,-1,8,0,0
2478,1,25,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
2480,1,43,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
2482,1,30,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2485,0,31,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
2501,1,22,1,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
2507,1,28,1,0,6,0,0,5,-1,0,0,6,0,2,-1,5,0,0
2515,1,28,1,2,10,1,0,11,-1,0,0,10,1,5,0,11,0,0
2516,1,24,1,0,3,0,0,1,-1,0,0,3,-1,6,0,1,0,0
2517,1,44,1,0,3,0,0,9,73,0,0,3,-1,1,-1,9,0,0
2521,0,24,1,0,5,0,0,1,-1,0,0,5,0,4,-1,1,0,0
2523,1,57,1,0,3,0,0,19,-1,0,0,3,-1,1,-1,19,0,0
2532,1,25,1,0,7,1,0,6,-1,0,0,7,0,5,0,6,0,0
2536,1,57,1,0,10,0,0,27,-9,0,0,10,1,9,1,27,0,0
2537,0,27,1,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
2543,1,37,1,2,8,3,0,24,-1,0,0,8,1,4,-1,24,0,0
2546,1,64,1,0,4,0,0,0,-1,0,0,4,-1,1,-1,0,0,0
2549,1,61,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
2556,1,23,1,0,7,0,0,0,0,0,0,7,0,5,0,0,0,0
2557,1,33,1,0,8,0,0,14,-79,0,0,8,1,5,0,14,0,0
2566,1,27,1,0,9,0,1,2,-1,1,0,9,1,4,-1,2,0,0
2579,0,36,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2584,1,23,1,0,7,0,0,3,-1,0,0,7,0,5,0,3,0,0
2593,0,26,1,0,5,0,0,3,-27,0,0,5,0,3,-1,3,0,0
2594,1,49,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
2602,1,47,1,0,2,0,0,6,0,0,0,2,-1,1,-1,6,0,0
2606,1,27,1,0,9,0,0,10,-1,0,0,9,1,8,1,10,0,0
2609,1,25,1,0,7,0,1,9,0,0,0,7,0,4,-1,9,0,0
2610,1,51,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
2611,0,29,1,0,2,0,0,1,0,1,0,2,-1,2,-1,1,1,0
2612,1,39,1,0,3,0,0,1,0,0,0,3,-1,2,-1,1,0,0
2615,1,57,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
2619,1,27,1,0,3,0,0,3,-1,0,0,3,-1,2,-1,3,0,0
2623,1,37,1,0,2,0,0,8,-1,0,0,2,-1,1,-1,8,0,0
2630,1,28,1,0,6,1,0,8,-1,1,0,6,0,6,0,8,0,0
2639,1,31,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
2650,0,40,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2651,1,59,1,0,2,0,0,4,0,0,0,2,-1,2,-1,4,0,0
2652,1,25,1,0,7,0,0,5,118,0,0,7,0,7,0,5,0,0
2654,1,27,1,0,7,0,0,3,-23,0,0,7,0,3,-1,3,0,0
2655,1,22,1,0,3,0,0,0,-1,0,0,3,-1,6,0,0,0,0
2657,1,49,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
2662,1,24,1,0,4,0,0,2,203,0,0,4,-1,3,-1,2,0,0
2673,1,23,1,0,2,1,1,1,-1,1,1,2,-1,4,-1,1,0,0
2678,1,21,1,0,3,0,0,0,-1,0,0,3,-1,5,0,0,0,0
2680,1,29,1,0,8,0,0,0,-1,0,0,8,1,4,-1,0,0,0
2681,1,43,1,0,3,0,0,1,0,0,0,3,-1,3,-1,1,0,0
2682,1,25,1,0,2,0,0,1,-1,0,0,2,-1,3,-1,1,0,0
2685,0,21,1,0,5,0,0,0,-2,0,0,5,0,6,0,0,0,0
2686,0,25,1,0,6,0,0,1,-100,0,0,6,0,3,-1,1,0,0
2689,0,28,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
2691,1,54,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2696,1,34,1,0,4,0,0,2,-1,0,0,4,-1,1,-1,2,0,0
2700,1,22,1,0,4,0,0,0,-1,0,0,4,-1,5,0,0,0,0
2703,1,51,1,0,7,0,0,3,0,0,0,7,0,4,-1,3,0,0
2706,0,28,1,0,5,0,0,1,-43,0,0,5,0,5,0,1,0,0
2708,1,28,1,0,6,0,1,5,-1,0,0,6,0,5,0,5,0,0
2749,1,42,1,0,5,0,0,7,-1,0,0,5,0,3,-1,7,0,0
2750,1,39,1,0,7,0,0,5,-1,0,0,7,0,4,-1,5,0,0
2758,1,25,1,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
2760,1,36,1,0,5,0,0,2,-1,0,0,5,0,4,-1,2,0,0
2765,0,26,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
2777,1,25,1,0,3,0,0,1,0,0,0,3,-1,3,-1,1,0,0
2786,1,28,1,0,4,0,0,1,0,1,0,4,-1,5,0,1,1,0
2792,1,31,1,0,10,0,0,5,0,0,0,10,1,10,1,5,0,0
2793,1,30,1,4,10,1,0,11,0,0,0,10,1,9,1,11,0,0
2800,1,24,1,0,7,0,0,0,-1,0,0,7,0,4,-1,0,0,0
2805,1,51,1,0,7,0,0,4,-44,0,0,7,0,6,0,4,0,0
2808,1,31,1,0,3,0,0,1,309,1,0,3,-1,2,-1,1,0,0
2809,1,23,1,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
2830,1,56,1,0,1,0,0,4,-1,0,0,1,-1,1,-1,4,0,0
2837,0,58,1,0,1,0,0,3,-18,0,0,1,-1,1,-1,3,0,0
2852,1,25,1,0,8,0,0,0,0,0,0,8,1,6,0,0,0,0
2856,1,26,1,0,6,0,0,6,-1,0,0,6,0,6,0,6,0,0
2857,1,25,1,0,9,0,1,2,-1,0,0,9,1,8,1,2,0,0
2860,1,36,1,0,1,0,0,0,-3,0,0,1,-1,1,-1,0,0,0
2887,1,27,1,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
2892,1,58,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
2893,1,27,1,0,8,0,0,4,-1,0,0,8,1,5,0,4,0,0
2900,1,24,1,0,7,0,0,3,-1,0,0,7,0,7,0,3,0,0
2908,1,23,1,0,5,0,0,0,-1,0,0,5,0,6,0,0,0,0
2913,1,30,1,0,10,3,0,18,-1,0,0,10,1,8,1,18,0,0
2914,1,29,1,0,9,0,0,1,-1,0,0,9,1,7,0,1,0,0
2922,1,51,1,0,7,0,0,5,0,0,0,7,0,5,0,5,0,0
2928,1,35,1,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
2931,1,40,1,0,2,0,0,0,-3,0,0,2,-1,1,-1,0,0,0
2932,1,36,1,0,2,0,0,2,0,0,0,2,-1,1,-1,2,0,0
2936,1,27,1,0,4,1,0,1,-1,0,0,4,-1,3,-1,1,0,0
2938,1,27,1,0,1,0,0,1,-2,0,0,1,-1,2,-1,1,0,0
2939,0,24,1,0,6,0,0,6,-1,0,0,6,0,7,0,6,0,0
2951,1,25,1,0,4,0,0,0,-1,0,0,4,-1,4,-1,0,0,0
2952,1,22,1,0,3,0,0,0,-1,0,0,3,-1,5,0,0,0,0
2955,1,30,1,0,2,0,0,1,0,0,0,2,-1,3,-1,1,0,0
2959,1,26,1,0,7,0,0,2,0,0,0,7,0,7,0,2,0,0
2962,1,40,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
2972,1,50,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
2976,1,31,1,0,5,0,0,5,-1,1,0,5,0,5,0,5,0,0
2977,0,51,1,0,7,0,0,1,0,0,0,7,0,2,-1,1,0,0
2979,1,44,1,0,8,0,0,9,-28,0,0,8,1,6,0,9,0,0
2984,1,51,1,0,3,0,0,5,-1,0,0,3,-1,3,-1,5,0,0
2992,0,42,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
2995,1,58,1,0,9,0,0,16,-47,1,0,9,1,9,1,16,0,0
3003,1,42,1,0,4,0,0,1,0,0,0,4,-1,2,-1,1,0,0
3005,1,21,1,0,6,0,0,1,-1,0,0,6,0,6,0,1,0,0
3020,1,46,1,0,9,0,0,2,-1,0,0,9,1,4,-1,2,0,0
3022,1,35,1,0,5,0,0,4,-1,0,0,5,0,6,0,4,0,0
3025,1,42,1,0,5,0,0,2,-1,0,0,5,0,4,-1,2,0,0
3030,1,37,1,0,3,0,0,12,-74,0,0,3,-1,2,-1,12,0,0
3032,1,32,1,0,4,0,1,8,-1,0,0,4,-1,2,-1,8,0,0
3034,0,33,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
3036,0,33,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3040,1,56,1,0,1,0,0,1,-22,0,0,1,-1,1,-1,1,0,0
3042,0,40,1,0,1,0,0,4,-1,0,0,1,-1,1,-1,4,0,0
3043,1,34,1,0,7,0,0,3,-105,0,0,7,0,6,0,3,0,0
3046,1,28,1,0,4,0,1,4,-1,0,0,4,-1,3,-1,4,0,0
3051,1,51,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3053,1,35,1,0,2,0,0,2,-1,0,0,2,-1,2,-1,2,0,0
3055,1,61,1,0,2,0,0,5,-13,0,0,2,-1,1,-1,5,0,0
3056,1,25,1,0,3,0,0,0,0,0,0,3,-1,4,-1,0,0,0
3058,1,26,1,0,5,0,0,0,0,1,0,5,0,4,-1,0,1,0
3066,0,25,1,0,4,0,0,1,-10,0,0,4,-1,4,-1,1,0,0
3068,1,31,1,0,7,0,0,9,-1,0,0,7,0,3,-1,9,0,0
3081,1,30,1,0,2,0,1,3,-1,1,0,2,-1,2,-1,3,1,0
3084,0,50,1,0,4,0,0,7,-1,0,0,4,-1,1,-1,7,0,0
3085,1,21,1,0,5,0,0,0,-1,0,0,5,0,7,0,0,0,0
3089,0,23,1,0,4,0,0,0,-1,0,0,4,-1,4,-1,0,0,0
3090,1,25,1,0,6,0,0,1,0,0,0,6,0,6,0,1,0,0
3096,1,60,1,0,1,0,0,0,-1,1,0,1,-1,1,-1,0,1,0
3101,1,30,1,0,2,0,0,2,-1,0,0,2,-1,3,-1,2,0,0
3111,1,28,1,4,9,0,0,6,0,0,0,9,1,9,1,6,0,0
3112,1,35,1,0,8,0,0,0,-1,1,0,8,1,2,-1,0,1,0
3115,0,40,1,0,4,0,0,7,-33,0,0,4,-1,1,-1,7,0,0
3118,1,28,1,0,4,0,0,2,0,1,0,4,-1,3,-1,2,0,0
3129,1,56,1,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
3130,1,41,1,0,6,0,0,19,-71,1,0,6,0,3,-1,19,1,0
3135,1,25,1,0,8,0,1,7,507,0,0,8,1,9,1,7,0,0
3158,1,26,1,0,9,0,0,1,0,0,0,9,1,8,1,1,0,0
3176,1,41,1,0,5,0,0,4,-1,0,0,5,0,2,-1,4,0,0
3182,1,25,1,0,5,0,0,2,-1,0,0,5,0,3,-1,2,0,0
3190,1,24,1,0,3,0,1,0,0,0,0,3,-1,5,0,0,0,0
3191,1,37,1,0,4,0,0,4,0,0,0,4,-1,2,-1,4,0,0
3206,1,38,1,0,6,0,0,9,-5,0,0,6,0,8,1,9,0,0
3208,0,30,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
3209,1,22,1,0,6,0,0,3,-1,1,1,6,0,5,0,3,1,0
3222,1,29,1,0,7,1,0,6,-55,0,0,7,0,5,0,6,0,0
3226,1,29,1,0,8,0,0,4,-1,1,1,8,1,9,1,4,0,0
3230,0,46,1,0,4,0,0,4,-1,0,0,4,-1,3,-1,4,0,0
3232,0,46,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3240,0,25,1,0,7,0,0,5,-1,0,0,7,0,3,-1,5,0,0
3242,1,23,1,1,7,0,0,2,-1,0,0,7,0,5,0,2,0,0
3255,1,51,1,0,2,0,0,4,-26,1,0,2,-1,2,-1,4,1,0
3267,1,27,1,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
3274,1,21,1,0,6,0,0,0,-2,0,0,6,0,6,0,0,0,0
3289,1,38,1,0,6,0,0,15,0,0,0,6,0,5,0,15,0,0
3290,1,29,1,0,4,0,0,0,0,0,0,4,-1,2,-1,0,0,0
3301,0,30,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
3304,1,40,1,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
3326,1,33,1,0,10,0,0,4,-1,0,0,10,1,9,1,4,0,0
3332,1,51,1,0,1,0,0,1,-17,0,0,1,-1,1,-1,1,0,0
3338,1,22,1,0,6,0,0,0,-2,0,0,6,0,5,0,0,0,0
3341,1,23,1,0,6,0,0,2,0,0,0,6,0,5,0,2,0,0
3350,1,31,1,0,1,0,0,1,-14,0,0,1,-1,2,-1,1,0,0
3357,1,43,1,0,4,0,0,0,-1,0,0,4,-1,1,-1,0,0,0
3358,1,40,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
3361,1,26,1,0,6,0,0,1,0,0,0,6,0,7,0,1,0,0
3371,1,22,1,0,3,0,1,0,-1,0,0,3,-1,5,0,0,0,0
3380,0,45,1,0,4,0,0,1,-1,0,0,4,-1,2,-1,1,0,0
3385,1,50,1,1,9,0,0,7,0,0,0,9,1,4,-1,7,0,0
3396,1,47,1,0,5,0,0,0,-1,0,0,5,0,3,-1,0,0,0
3397,1,62,1,0,7,0,0,1,0,0,0,7,0,6,0,1,0,0
3399,1,35,1,3,10,0,0,13,-1,0,0,10,1,5,0,13,0,0
3404,1,52,1,0,1,0,0,2,-5,0,0,1,-1,1,-1,2,0,0
3405,0,39,1,0,2,1,0,7,114,0,0,2,-1,1,-1,7,0,0
3409,1,22,1,0,6,0,0,0,-1,0,0,6,0,8,1,0,0,0
3410,1,45,1,0,3,0,0,1,-1,0,0,3,-1,1,-1,1,0,0
3420,1,42,1,0,2,0,0,1,0,0,0,2,-1,1,-1,1,0,0
3431,0,28,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
3452,1,34,1,0,1,0,0,3,-1,0,0,1,-1,2,-1,3,0,0
3455,0,25,1,0,3,0,0,1,-1,0,0,3,-1,3,-1,1,0,0
3456,1,21,1,0,8,1,0,1,0,1,1,8,1,8,1,1,1,0
3457,1,48,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
3480,1,53,1,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
3489,0,24,1,0,9,0,0,1,-1,0,0,9,1,5,0,1,0,0
3492,1,23,1,0,7,0,0,3,0,0,0,7,0,5,0,3,0,0
3493,1,26,1,0,2,0,0,2,-1,0,0,2,-1,3,-1,2,0,0
3504,1,26,1,0,4,0,0,2,-29,0,0,4,-1,4,-1,2,0,0
3506,1,26,1,0,8,0,0,7,-49,0,0,8,1,6,0,7,0,0
3508,0,20,1,0,5,0,0,0,-1,0,0,5,0,7,0,0,0,0
3528,0,24,1,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
3538,1,21,1,0,2,0,0,1,-1,0,0,2,-1,5,0,1,0,0
3539,1,38,1,0,5,0,0,3,0,0,0,5,0,6,0,3,0,0
3541,1,67,1,0,1,0,0,4,0,0,0,1,-1,1,-1,4,0,0
3547,1,49,1,0,4,0,0,3,-1,0,0,4,-1,1,-1,3,0,0
3562,1,52,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3573,1,42,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
3577,1,38,1,0,3,0,0,4,0,0,0,3,-1,2,-1,4,0,0
3598,1,34,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
3605,1,44,1,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
3617,1,42,1,0,1,0,0,4,0,0,0,1,-1,1,-1,4,0,0
3619,1,39,1,0,2,0,0,4,-32,0,0,2,-1,2,-1,4,0,0
3622,1,26,1,0,10,0,0,3,-1,1,0,10,1,9,1,3,0,0
3635,0,24,1,0,4,0,0,2,729,0,0,4,-1,4,-1,2,0,0
3636,0,54,1,0,6,0,0,7,-1,0,0,6,0,1,-1,7,0,0
3639,1,29,1,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
3647,1,20,1,0,3,0,0,0,-1,0,0,3,-1,6,0,0,0,0
3653,1,26,1,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
3655,1,55,1,0,4,0,0,1,-1,0,0,4,-1,1,-1,1,0,0
3656,1,22,1,0,9,0,0,0,-1,0,0,9,1,7,0,0,0,0
3657,0,26,1,0,4,0,0,0,-1,0,0,4,-1,3,-1,0,0,0
3662,1,28,1,0,7,0,0,4,-1,0,0,7,0,9,1,4,0,0
3663,1,33,1,0,6,0,0,8,-1,1,0,6,0,5,0,8,1,0
3666,0,31,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
3667,1,26,1,0,5,0,0,1,0,0,0,5,0,4,-1,1,0,0
3668,1,35,1,0,5,0,0,4,0,0,0,5,0,2,-1,4,0,0
3674,0,32,1,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
3676,1,50,1,0,5,0,0,1,-22,0,0,5,0,5,0,1,0,0
3681,0,52,1,0,9,0,0,8,-1,0,0,9,1,7,0,8,0,0
3693,1,24,1,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
3696,1,21,1,0,9,1,0,1,-1,1,0,9,1,8,1,1,1,0
3701,1,61,1,0,4,0,0,30,-56,0,0,4,-1,2,-1,30,0,0
3706,0,39,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
3709,0,38,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3712,1,53,1,0,1,0,0,2,0,0,0,1,-1,1,-1,2,0,0
3716,1,53,1,0,7,0,0,4,0,0,0,7,0,1,-1,4,0,0
3719,1,23,1,0,9,1,0,2,-1,0,0,9,1,9,1,2,0,0
3729,1,34,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
3732,1,26,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
3740,0,22,1,0,4,0,0,2,-60,0,0,4,-1,5,0,2,0,0
3741,1,36,1,0,5,0,0,15,-1,0,0,5,0,1,-1,15,0,0
3743,1,23,1,0,4,0,0,1,-1,0,0,4,-1,6,0,1,0,0
3744,1,56,1,0,1,0,0,1,0,0,0,1,-1,2,-1,1,0,0
3758,1,45,1,0,2,0,0,3,0,0,0,2,-1,2,-1,3,0,0
3759,0,31,1,0,8,0,0,14,-1,0,0,8,1,8,1,14,0,0
3768,0,36,1,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
3779,1,27,1,0,5,0,0,1,-1,0,0,5,0,3,-1,1,0,0
3781,1,33,1,0,5,0,0,14,-59,0,0,5,0,2,-1,14,0,0
3797,1,44,1,1,6,0,0,7,-1,1,0,6,0,4,-1,7,1,0
3799,1,27,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
3804,1,27,1,0,1,0,0,1,-1,0,0,1,-1,2,-1,1,0,0
3814,1,25,1,0,4,0,0,2,-23,0,0,4,-1,4,-1,2,0,0
3818,1,23,1,0,4,0,0,1,0,0,0,4,-1,6,0,1,0,0
3821,0,45,1,0,3,0,0,2,-1,0,0,3,-1,1,-1,2,0,0
3830,0,26,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
3834,1,63,1,0,6,0,0,1,0,0,0,6,0,2,-1,1,0,0
3838,1,53,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
3840,1,28,1,1,10,1,0,5,-1,0,0,10,1,10,1,5,0,0
3853,1,35,1,0,5,0,0,4,0,0,0,5,0,6,0,4,0,0
3856,0,37,1,1,3,0,0,7,-1,0,0,3,-1,1,-1,7,0,0
3857,0,32,1,0,2,0,0,0,0,0,0,2,-1,1,-1,0,0,0
3865,1,21,1,0,10,0,0,0,-1,0,0,10,1,7,0,0,0,0
3867,1,69,1,0,5,0,0,22,-1,0,0,5,0,4,-1,22,0,0
3869,1,26,1,0,4,0,0,0,0,0,0,4,-1,4,-1,0,0,0
3888,0,50,1,0,2,0,0,5,0,0,0,2,-1,1,-1,5,0,0
3904,0,59,1,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
3917,1,22,1,0,3,0,1,0,0,1,0,3,-1,6,0,0,0,0
3924,0,37,1,0,6,0,0,13,-1,1,0,6,0,3,-1,13,1,0
3934,1,52,1,0,5,0,0,7,-1,1,0,5,0,1,-1,7,0,0
3935,0,21,1,0,6,0,0,0,-1,0,0,6,0,8,1,0,0,0
3948,1,21,1,1,5,0,0,1,-2,0,0,5,0,7,0,1,0,0
3960,1,30,1,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
3974,1,30,1,0,3,0,0,7,-1,0,0,3,-1,3,-1,7,0,0
3982,1,44,1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
3999,1,41,1,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
4002,1,29,1,0,5,0,0,0,-1,0,0,5,0,3,-1,0,0,0
4004,0,27,1,0,3,0,0,1,0,0,0,3,-1,3,-1,1,0,0
4010,1,20,1,0,6,0,0,0,-1,0,0,6,0,6,0,0,0,0
4012,1,21,1,0,7,0,0,1,-1,0,0,7,0,7,0,1,0,0
4018,1,54,1,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
4021,1,39,1,0,1,0,0,1,-6,0,0,1,-1,1,-1,1,0,0
4028,0,35,1,0,4,0,0,0,-1,0,0,4,-1,2,-1,0,0,0
4031,1,53,1,0,1,0,0,0,-3,0,0,1,-1,1,-1,0,0,0
4033,1,26,1,0,8,0,0,0,-1,0,0,8,1,4,-1,0,0,0
4035,1,30,1,0,3,0,0,1,1040,1,0,3,-1,2,-1,1,1,0
4036,1,31,1,0,5,1,0,3,0,0,0,5,0,5,0,3,0,0
4041,1,28,1,0,7,0,0,1,0,0,0,7,0,7,0,1,0,0
4047,0,22,1,0,6,0,0,1,0,0,0,6,0,7,0,1,0,0
4052,1,36,1,0,5,0,0,6,-1,0,0,5,0,5,0,6,0,0
4054,1,22,1,0,3,0,0,0,-1,0,0,3,-1,5,0,0,0,0
