loan_amnt,int_rate,emp_length,annual_inc,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,label,ownership_MORTGAGE,ownership_NONE,ownership_OTHER,ownership_OWN,ownership_RENT,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,gender
9600,15.1,4.0,70000.0,10.1,0.0,67.0,32.0,0,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,19.05,7.0,45000.0,20.59,1.0,45.90000000000001,19.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6800,7.49,10.0,70000.0,16.63,0.0,74.7,26.0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,14.91,1.0,150000.0,0.33,0.0,77.10000000000002,3.0,0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12000,15.8,0.0,38000.0,14.87,0.0,61.3,23.0,1,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16000,11.99,7.0,32000.0,11.63,0.0,27.8,18.0,1,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,20.31,10.0,85000.0,20.08,0.0,93.8,28.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,10.99,1.0,64200.0,15.05,0.0,82.0,16.0,0,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10500,22.200000000000006,3.0,80000.0,11.16,0.0,94.8,8.0,1,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4600,10.08,0.0,42000.0,5.91,0.0,16.3,30.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6600,18.91,5.0,57000.0,22.11,1.0,40.7,40.0,1,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14400,16.490000000000002,3.0,65996.0,9.29,1.0,49.1,14.0,0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,18.54,10.0,111400.0,17.66,0.0,32.2,54.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1000,19.03,0.0,31800.0,21.85,0.0,0.0,4.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000,18.99,10.0,184050.0,20.75,0.0,100.1,23.0,0,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,19.05,0.0,55000.0,9.88,0.0,62.3,16.0,1,19.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,14.09,9.0,43500.0,11.51,0.0,22.6,19.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3100,17.57,7.0,41123.0,33.77,0.0,55.3,19.0,0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,13.11,10.0,70000.0,28.68,0.0,84.30000000000003,34.0,0,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,14.33,10.0,33000.0,9.78,0.0,47.7,12.0,0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2400,18.75,10.0,34850.58,2.93,0.0,33.7,8.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15000,18.49,0.0,110000.0,15.13,1.0,89.9,23.0,1,17.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,21.67,10.0,50000.0,33.61,1.0,73.0,28.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,10.99,4.0,48409.60000000001,17.38,1.0,10.0,22.0,0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11500,14.33,6.0,77000.0,9.96,2.0,38.6,32.0,0,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,7.9,3.0,102000.0,9.88,1.0,46.1,19.0,0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7000,12.87,7.0,60000.0,5.94,0.0,2.0,8.0,1,15.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10750,11.86,7.0,60000.0,18.56,0.0,46.8,40.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17000,16.77,0.0,90000.0,15.41,1.0,81.60000000000002,39.0,0,10.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,15.96,4.0,125000.0,9.18,0.0,70.5,16.0,0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,14.33,5.0,40000.0,23.85,0.0,57.40000000000001,28.0,0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,17.77,3.0,25000.0,30.29,1.0,45.5,20.0,0,26.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,15.61,0.0,47800.0,27.62,0.0,73.0,14.0,0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,15.27,10.0,54000.0,12.47,0.0,66.60000000000001,29.0,1,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,16.2,10.0,65000.0,19.52,0.0,101.5,31.0,0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,10.99,0.0,60000.0,32.9,0.0,1.8,25.0,0,36.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4000,14.49,5.0,76000.0,15.0,0.0,69.60000000000001,20.0,0,11.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19200,17.56,10.0,78000.0,20.71,0.0,87.5,18.0,1,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12375,15.8,10.0,54000.0,15.58,0.0,35.2,15.0,0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,12.12,10.0,80000.0,22.65,0.0,52.1,47.0,0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,14.47,3.0,35000.0,24.04,1.0,94.2,21.0,1,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25000,10.99,2.0,100000.0,13.4,0.0,67.3,34.0,1,30.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21250,19.99,10.0,43000.0,22.93,0.0,89.9,22.0,1,23.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,8.9,9.0,72000.0,8.08,2.0,84.2,44.0,0,20.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,12.49,3.0,32445.0,23.97,0.0,83.2,17.0,1,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,13.57,5.0,78000.0,23.72,0.0,84.80000000000003,24.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7500,6.62,5.0,42000.0,14.17,0.0,13.0,26.0,0,10.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,14.47,10.0,42000.0,26.94,1.0,72.0,17.0,0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,10.99,10.0,75000.0,14.03,0.0,5.2,50.0,0,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13750,19.200000000000006,7.0,47000.0,19.1,0.0,58.6,29.0,0,23.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,13.49,3.0,84996.0,18.57,0.0,57.6,30.0,0,11.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1200,11.49,10.0,75000.0,20.54,0.0,40.90000000000001,31.0,0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14000,15.95,1.0,70000.0,12.1,1.0,10.4,35.0,1,8.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12000,19.47,10.0,76000.0,23.24,0.0,92.8,20.0,0,15.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12000,17.27,3.0,75000.0,12.61,0.0,75.4,28.0,0,13.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1000,14.99,0.0,42000.0,11.66,0.0,104.2,18.0,0,14.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,15.23,5.0,115000.0,19.24,0.0,80.30000000000003,20.0,1,17.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,17.27,1.0,36067.0,26.35,0.0,65.2,16.0,1,8.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,22.4,0.0,40000.0,21.54,0.0,10.4,33.0,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11100,14.65,3.0,22880.0,22.66,0.0,93.5,15.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,7.51,2.0,63000.0,5.09,0.0,12.9,9.0,0,21.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9600,13.79,6.0,108202.0,5.39,0.0,95.6,45.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14000,10.64,5.0,123000.0,19.64,1.0,83.30000000000003,27.0,0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,21.0,10.0,65000.0,21.700000000000006,1.0,71.10000000000002,23.0,1,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22000,14.17,5.0,45034.08,20.52,0.0,40.3,34.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,9.32,0.0,36000.0,20.37,0.0,58.0,29.0,1,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,16.240000000000002,8.0,75000.0,24.55,0.0,98.4,20.0,1,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6425,20.200000000000006,10.0,100000.0,12.3,0.0,30.0,29.0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6100,18.25,10.0,22000.0,27.48,1.0,67.8,16.0,1,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,5.42,0.0,35000.0,6.41,0.0,28.3,32.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1200,16.29,0.0,19000.0,10.58,0.0,59.6,15.0,1,13.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20400,14.47,7.0,220000.0,16.05,1.0,83.80000000000003,40.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12300,13.11,8.0,100000.0,7.61,0.0,85.80000000000003,10.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,13.49,10.0,72000.0,15.23,0.0,78.4,8.0,0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23500,11.14,0.0,60000.0,13.64,0.0,44.6,38.0,1,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,12.12,5.0,42000.0,20.32,0.0,30.8,16.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19000,7.9,10.0,85000.0,15.38,1.0,79.80000000000003,38.0,0,19.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32000,9.67,10.0,110000.0,10.98,0.0,59.0,23.0,0,19.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19000,19.04,5.0,78000.0,21.05,0.0,89.0,29.0,1,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000,7.9,5.0,56000.0,19.56,0.0,67.5,17.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17350,18.29,9.0,95000.0,20.48,1.0,44.6,19.0,0,20.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7550,11.99,10.0,26000.0,27.42,0.0,70.10000000000001,18.0,0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,15.31,8.0,92000.0,6.1400000000000015,0.0,71.4,13.0,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,13.49,4.0,32000.0,16.46,2.0,67.0,9.0,0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,13.98,7.0,65000.0,0.28,1.0,15.3,11.0,0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13000,14.16,7.0,55000.0,33.7,0.0,82.60000000000002,22.0,0,13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35000,7.9,2.0,85000.0,10.56,0.0,18.9,19.0,1,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9000,15.61,0.0,45000.0,18.36,0.0,34.4,16.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,7.9,10.0,80000.0,13.11,0.0,79.60000000000002,36.0,0,29.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,7.62,1.0,29000.0,17.34,0.0,53.2,10.0,0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,15.61,0.0,35000.0,20.1,0.0,48.0,15.0,0,23.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20500,8.9,2.0,140000.0,12.04,1.0,62.2,31.0,0,17.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,15.68,2.0,144000.0,12.61,0.0,62.40000000000001,19.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6075,5.99,3.0,37000.0,8.950000000000003,0.0,50.7,15.0,0,21.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6000,11.28,4.0,63500.0,14.68,0.0,38.6,30.0,1,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,10.99,2.0,120000.0,4.91,0.0,34.0,30.0,1,18.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9450,14.33,6.0,28000.0,23.14,0.0,44.5,13.0,1,6.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12800,12.99,8.0,115000.0,20.32,0.0,33.7,63.0,0,23.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2400,9.99,0.0,10800.0,15.56,2.0,7.2,18.0,1,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,11.14,10.0,120000.0,17.98,1.0,47.7,47.0,1,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,9.67,10.0,48000.0,18.33,0.0,63.40000000000001,18.0,0,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28000,25.57,3.0,190000.0,9.1,2.0,49.90000000000001,12.0,1,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1750,9.17,8.0,40000.0,13.08,0.0,5.9,9.0,0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,10.99,3.0,103992.0,24.0,0.0,62.1,43.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,22.15,0.0,52427.0,25.69,0.0,63.90000000000001,49.0,0,21.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,17.76,7.0,50000.0,18.63,0.0,40.3,19.0,0,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,11.99,1.0,85000.0,19.95,0.0,47.6,24.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,17.51,1.0,62040.0,5.61,0.0,81.10000000000002,7.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3800,14.3,1.0,30000.0,19.96,0.0,93.3,17.0,0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18000,7.9,7.0,80000.0,11.4,1.0,77.0,26.0,0,19.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,9.76,0.0,48000.0,16.55,1.0,73.10000000000002,11.0,0,13.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22575,17.27,10.0,51000.0,9.51,0.0,18.6,12.0,0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800,11.49,5.0,30960.0,21.43,0.0,85.7,7.0,0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,13.11,0.0,250000.0,5.26,1.0,63.3,13.0,0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4750,23.63,3.0,17000.0,20.68,0.0,67.8,9.0,1,19.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,13.98,3.0,160000.0,21.81,0.0,97.3,44.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,12.12,10.0,47000.0,13.05,0.0,36.5,9.0,0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16000,13.33,10.0,87879.94,11.72,0.0,9.0,34.0,0,23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,15.61,2.0,54000.0,19.49,0.0,85.2,16.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,18.3,2.0,56000.0,13.11,0.0,62.40000000000001,18.0,0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20000,22.200000000000006,0.0,50000.0,19.200000000000006,0.0,78.7,33.0,0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18250,10.25,0.0,42504.0,23.15,0.0,52.7,25.0,0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16800,17.27,1.0,94000.0,6.41,1.0,7.7,25.0,0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10000,13.75,6.0,126600.0,1.95,3.0,86.30000000000003,12.0,0,14.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21000,14.49,10.0,73500.0,18.86,0.0,53.3,45.0,1,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,13.48,4.0,64500.0,4.84,0.0,47.6,18.0,0,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19075,18.49,10.0,64000.0,24.1,0.0,84.4,17.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,9.76,4.0,35000.0,8.61,0.0,46.6,22.0,1,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,14.79,9.0,116500.0,13.92,0.0,51.90000000000001,25.0,0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,18.49,10.0,90000.0,5.51,0.0,60.90000000000001,30.0,0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,12.12,2.0,140000.0,7.16,0.0,46.5,17.0,0,10.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,14.33,10.0,85000.0,4.5,0.0,42.3,30.0,0,35.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,22.700000000000006,6.0,90455.81,22.45,0.0,34.0,38.0,0,18.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4800,6.3900000000000015,2.0,52000.0,14.52,0.0,13.0,28.0,0,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,14.79,10.0,59826.0,24.47,0.0,49.3,26.0,1,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,8.9,10.0,43000.0,19.4,0.0,59.0,42.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,22.95,3.0,103000.0,16.6,0.0,93.9,41.0,1,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23600,20.49,4.0,90000.0,10.0,0.0,68.0,30.0,0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6775,14.33,10.0,38000.0,17.97,0.0,91.5,12.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,21.49,10.0,50000.0,31.3,1.0,92.8,17.0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,18.25,9.0,83000.0,20.82,0.0,73.2,41.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6850,18.55,7.0,100000.0,11.6,0.0,71.2,16.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9750,9.63,2.0,27000.0,21.82,0.0,19.3,12.0,0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12175,19.99,3.0,44000.0,9.77,0.0,61.3,31.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8375,14.33,10.0,48000.0,14.58,2.0,68.4,28.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,14.96,2.0,35000.0,18.65,0.0,76.9,14.0,0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,17.27,0.0,23000.0,25.15,1.0,58.8,20.0,1,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500,15.22,10.0,38000.0,21.0,0.0,46.0,18.0,0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4800,10.99,5.0,50000.0,21.24,0.0,95.3,17.0,1,20.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,11.14,10.0,95000.0,15.33,0.0,76.10000000000002,33.0,0,21.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7750,15.31,10.0,51000.0,14.99,0.0,83.30000000000003,15.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9000,11.55,2.0,67000.0,18.64,1.0,43.6,27.0,0,9.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,8.49,10.0,93000.0,8.040000000000001,1.0,12.7,31.0,0,19.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6650,7.9,4.0,65000.0,14.44,0.0,8.0,45.0,0,16.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9600,13.48,1.0,40000.0,20.97,0.0,46.40000000000001,16.0,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3825,7.9,4.0,32000.0,32.74,0.0,81.2,15.0,0,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,12.42,7.0,65000.0,15.84,0.0,91.2,30.0,1,23.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,19.91,10.0,66000.0,19.89,0.0,85.0,16.0,1,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28775,19.47,7.0,60000.0,12.38,2.0,58.1,31.0,1,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7600,12.99,7.0,64197.0,21.1,0.0,93.3,9.0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24000,17.76,0.0,74000.0,23.4,0.0,63.40000000000001,24.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,13.99,5.0,72000.0,8.43,0.0,65.2,11.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,13.67,10.0,144000.0,23.37,0.0,84.60000000000002,29.0,0,23.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12000,13.98,3.0,29900.0,7.35,0.0,28.0,22.0,0,26.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,18.49,8.0,39000.0,22.76,0.0,52.40000000000001,21.0,0,6.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4000,10.95,2.0,37000.0,6.36,0.0,52.8,10.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,18.64,5.0,57000.0,21.15,0.0,98.8,24.0,0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11850,11.14,2.0,45000.0,24.0,0.0,43.3,22.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2800,10.74,10.0,75695.0,19.23,0.0,84.80000000000003,31.0,0,19.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000,11.49,10.0,42000.0,4.97,0.0,7.6,26.0,1,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8400,10.99,5.0,155000.0,16.06,0.0,72.3,36.0,0,18.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,12.12,10.0,66000.0,6.58,0.0,53.5,29.0,0,22.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18225,18.49,10.0,41000.0,22.8,0.0,73.0,20.0,0,24.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16425,18.75,1.0,51000.0,18.78,0.0,72.7,29.0,1,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
