index,gender,num_of_prev_attempts,studied_credits,disability,A Level or Equivalent,HE Qualification,Lower Than A Level,No Formal quals,Post Graduate Qualification,0-10%,20-Oct,20-30%,30-40%,40-50%,50-60%,60-70%,70-80%,80-90%,90-100%,0-35,35-55,55<=,label
298,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
299,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
300,0,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
301,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
302,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
303,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
305,0,0,180,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
306,0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
307,1,0,300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
308,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
309,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
310,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
311,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
312,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
313,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
314,1,0,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
315,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
316,1,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
317,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
318,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
319,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
320,1,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
321,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
322,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
323,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
324,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
325,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
326,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
327,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
328,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
329,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
330,0,0,240,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
331,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
332,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
333,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
334,1,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
335,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
336,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
337,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
338,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
340,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
341,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
342,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
343,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
344,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
345,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
346,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
347,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
348,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
350,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
351,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
352,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
353,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
354,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
355,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
356,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
357,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
358,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
359,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
360,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
361,1,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
362,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
363,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
364,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
365,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
366,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
367,0,0,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
368,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
369,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
370,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
371,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
372,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
373,1,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
374,0,0,150,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
375,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
376,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
377,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
378,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
379,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
380,1,0,180,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
381,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
382,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
383,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
384,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
385,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
386,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
387,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
388,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
389,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
390,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
391,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
392,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
393,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
394,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
395,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
396,0,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
397,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
398,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
399,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
400,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
401,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
402,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
403,1,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
404,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
405,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
406,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
407,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
408,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
409,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
410,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
411,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
412,0,1,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
413,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
414,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
415,1,1,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
416,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
417,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
418,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
419,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
420,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
421,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
422,0,1,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
423,0,1,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
424,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
425,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
426,1,1,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
427,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
428,1,0,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
429,1,1,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
430,0,1,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
431,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
432,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
433,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
434,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
435,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
436,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
437,1,1,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
438,0,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
439,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
440,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
441,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
442,0,0,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
443,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
444,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
445,0,0,270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
446,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
447,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
448,1,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
449,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
450,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
451,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
452,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
453,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
454,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
455,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
456,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
457,1,1,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
458,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
459,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
460,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
461,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
462,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
463,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
464,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
465,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
466,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
468,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
469,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
471,0,0,240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
472,1,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
473,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
474,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
475,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
476,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
477,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
478,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
479,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
480,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
481,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
482,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
483,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
484,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
485,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
486,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
487,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
488,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
489,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
490,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
491,1,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
492,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
493,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
494,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
495,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
496,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
497,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
498,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
499,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
500,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
501,0,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
502,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
503,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
504,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
505,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
506,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
507,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
508,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
509,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
510,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
511,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
512,0,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
513,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
514,0,0,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
515,0,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
516,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
517,0,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
518,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
519,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
520,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
521,0,1,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
522,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
523,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
524,1,0,120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
525,0,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
526,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
528,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
529,1,0,120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
530,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
532,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
533,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
534,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
535,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
536,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
537,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
538,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
539,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
540,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
541,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
543,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
544,1,0,120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
545,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
546,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
547,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
548,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
549,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
550,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
551,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
552,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
553,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
554,0,0,300,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
555,1,1,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
556,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
557,0,0,120,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
558,0,0,180,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
559,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
560,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
561,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
562,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
563,1,0,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
565,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
566,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
567,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
568,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
569,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
570,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
571,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
572,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
573,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
574,1,1,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
575,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
576,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
577,1,0,120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
579,1,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
580,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
581,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
582,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
583,1,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
584,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
585,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
586,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
587,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
588,1,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
589,0,1,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
590,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
591,1,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
592,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
593,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
